Train Number,Train Name
37270,BDC HWH LOCAL
37272,BDC HWH LOCAL
37274,BDC HWH LOCAL
37276,BDC HWH LOCAL
37278,BDC HWH LOCAL
37280,BDC HWH LOCAL
37282,BDC HWH LOCAL
37284,BDC HWH LOCAL
37286,BDC HWH LOCAL
37288,BDC HWH LOCAL
37755,BDC KWAE LOCAL
37741,BDC KWAE LOCAL
37757,BDC KWAE LOCAL
37743,BDC KWAE LOCAL
37745,BDC KWAE LOCAL
37747,BDC KWAE LOCAL
37749,BDC KWAE LOCAL
37751,BDC KWAE LOCAL
37753,BDC KWAE LOCAL
37731,BDC MYM LOCAL
37522,BDC NH LOCAL
37524,BDC NH LOCAL
37526,BDC NH LOCAL
37528,BDC NH LOCAL
37530,BDC NH LOCAL
37532,BDC NH LOCAL
37534,BDC NH LOCAL
37536,BDC NH LOCAL
37538,BDC NH LOCAL
37540,BDC NH LOCAL
37542,BDC NH LOCAL
37544,BDC NH LOCAL
37546,BDC NH LOCAL
37548,BDC NH LOCAL
37550,BDC NH LOCAL
37552,BDC NH LOCAL
37554,BDC NH LOCAL
37556,BDC NH LOCAL
37558,BDC NH LOCAL
37711,BDC PDA LOCAL
57146,BDCR DKJ PASS
57123,BDCR SRUR PASS
74636,BDGM BAHL DMU
74638,BDGM BAHL DMU
74640,BDGM BAHL DMU
74632,BDGM BAHL DMU
74612,BDGM BAHL DMU
74634,BDGM BAHL DMU
74621,BDGM BRML DMU
74613,BDGM BRML DMU
74623,BDGM BRML DMU
57474,BDHN MBNR PASS
57502,BDHN MZL PASS
57504,BDHN NZB PASS
14209,PYG LKO INTRCTY
63562,BDME ASN MEMU
63570,BDME ASN MEMU
63154,BDME JSME MEMU
63156,BDME JSME MEMU
63158,BDME JSME MEMU
63160,BDME JSME MEMU
63162,BDME JSME MEMU
63164,BDME JSME MEMU
63166,BDME JSME MEMU
63168,BDME JSME MEMU
22904,BDTS AC S F EXP
12995,BDTS AII UDZ EX
19115,DDR BHUJ EXP
22474,BDTS BKN SUP EXP
19203,GNC BVC EXPRESS
12910,BDTS GARIB RATH
22915,BDTS HSR SF EXP
11104,BDTS JHANSI EXP
22933,BDTS JP SF EXP
22931,BDTS JSM EXP
22444,BDTS KANPUR EXP
19021,BDTS LJN EXPRESS
12247,BDTS NZM YUVA E
22935,BDTS PIT SF EXP
12907,BDTS SMPRK K EX
12935,BDTS SURAT EXP
54352,BE ALJN PASS
54354,BE ALJN PASS
14321,BE BHUJ EXP
54462,BE BKI PASS
14236,BE BSB EXPRESS
54077,BE DLI PSNGR
54466,BE FBD PASS
14320,BE INDB EXPRESS
14308,BE LKO ALD PASS
14314,BE LTT EXPRESS
54311,BE MB PASS
54378,BE PRG PASS
54356,BE ROJA PASS
74601,BEAS TTO DMU
74603,BEAS TTO DMU
74605,BEAS TTO DMU
74607,BEAS TTO DMU
74609,BEAS GWSB RAIL BUS
12237,BEGAMPURA EXP
12238,BEGAMPURA EXP
68002,JER HWH MEMU
98302,BEPR CSTM LOCAL
98304,BEPR CSTM LOCAL
98306,BEPR CSTM LOCAL
98308,BEPR CSTM LOCAL
98310,BEPR CSTM LOCAL
98312,BEPR CSTM LOCAL
98314,BEPR CSTM LOCAL
98316,BEPR CSTM LOCAL
98318,BEPR CSTM LOCAL
98320,BEPR CSTM LOCAL
98322,BEPR CSTM LOCAL
98324,BEPR CSTM LOCAL
98326,BEPR CSTM LOCAL
98328,BEPR CSTM LOCAL
98330,BEPR CSTM LOCAL
98332,BEPR CSTM LOCAL
98336,BEPR CSTM LOCAL
98340,BEPR CSTM LOCAL
98342,BEPR CSTM LOCAL
98344,BEPR CSTM LOCAL
98346,BEPR CSTM LOCAL
98348,BEPR CSTM LOCAL
98350,BEPR CSTM LOCAL
98352,BEPR VDLR  LOCAL
98354,BEPR CSTM LOCAL
98356,BEPR CSTM LOCAL
98358,BEPR CSTM LOCAL
98360,BEPR CSTM LOCAL
98362,BEPR CSTM LOCAL
98364,BEPR CSTM LOCAL
98366,BEPR CSTM LOCAL
98368,BEPR CSTM LOCAL
98370,BEPR CSTM LOCAL
98372,BEPR CSTM  LOCAL
98376,BEPR VDLR LOCAL
98378,BEPR CSTM LOCAL
98380,BEPR VDLR LOCAL
98382,BEPR CSTM LOCAL
98384,BEPR CSTM LOCAL
98388,BEPR CSTM LOCAL
98390,BEPR CSTM LOCAL
98392,BEPR CSTM LOCAL
98394,BEPR CSTM LOCAL
99100,BEPR TNA LOCAL
99102,BEPR TNA LOCAL
99104,BEPR TNA LOCAL
98334,BEPR CSTM LOCAL
98338,BEPR CSTM LOCAL
98374,BEPR CSTM LOCAL
98386,BEPR CSTM LOCAL
18203,BETWA EXPRESS
18204,BETWA EXPRESS
67276,BG FM MEMU
31051,BGB NH LOCAL
31053,BGB NH LOCAL
31055,BGB NH LOCAL
34165,BGB SDAH LOCAL
34111,BGB SDAH LOCAL
34113,BGB SDAH LOCAL
34115,BGB SDAH LOCAL
34117,BGB SDAH LOCAL
34119,BGB SDAH LOCAL
34121,BGB SDAH LOCAL
34123,BGB SDAH LOCAL
34125,BGB SDAH LOCAL
34127,BGB SDAH LOCAL
34129,BGB SDAH LOCAL
34133,BGB SDAH LOCAL
34137,BGB SDAH LOCAL
34141,BGB SDAH LOCAL
34143,BGB SDAH LOCAL
34145,BGB SDAH LOCAL
34147,BGB SDAH LOCAL
34149,BGB SDAH LOCAL
34151,BGB SDAH LOCAL
34153,BGB SDAH LOCAL
34155,BGB SDAH LOCAL
34157,BGB SDAH LOCAL
34159,BGB SDAH LOCAL
34161,BGB SDAH LOCAL
34163,BGB SDAH LOCAL
14803,BGKT ADI EXPRESS
16863,BGKT MQ EXPRESS
16533,JU SBC EXPRESS
16507,JU SBC EXP
18574,BGKT VSKP EXP
11089,BGKTPUNE EXPRESS
51462,BGM MRJ PASS
51464,BGM MRJ PASS
35012,BGNA BWN EMU
35014,BGNA BWN EMU
35016,BGNA BWN EMU
35018,SPS BWN EMU
35020,BGNA BWN EMU
13423,BGP AII EXPRESS
53030,BGP AZ PASS
53022,SBG AZ PASS
53450,BGP BAKA PASS
53448,BGP BAKA PASS
22405,BGP  GARIB RATH
53442,BGP HSDA PASS
53446,BGP HSDA PASS
53497,BGP JMP PASS
73429,BGP JMP PASS
12335,BGP LTT EXPRESS
53444,BGP HSDA PASS
12349,BGP NDLS EXP
18604,BGP RNC EXPRESS
12891,BGY  BBS EXPRESS
78014,BGY BPO DEMU
78018,BGY BPO DEMU
69195,BH DHF MEMU
12336,BHAGALPUR EXP
13104,BHAGIRATHI EXP
13103,BHAGIRATHI EXP
17234,BHAGYANAGAR EXP
17233,BHAGYANAGAR EXP
12971,BHAVNAGAR EXP
59208,BHAVNAGAR PASS
58030,BHC BLS PASS
58423,BHC CTC PASS
58435,BHC CTC PASS
58004,BHC HWH PASS
22929,BHILAD BRC EXP
55102,BHJ BTT PASS
55104,BHJ BTT PASS
55106,BHJ SRU PASS
55146,BHJ SRU PASS
79302,BHL RTM DEMU
55720,BHNG DKGN PASS
12155,BHOPAL  EXPRESS
12156,BHOPAL  EXPRESS
12002,BHOPAL SHTBDI
13015,KABIGURU EXPRESS
12846,BHUBANESHWAR EXP
12829,BHUBANESWAR EXP
18495,BHUBANESWAR EXP
22903,BHUJ AC S F EXP
19116,BHUJ DDR EXP
12960,BHUJ DADAR EXP
59425,BHUJ PNU PASS
11091,BHUJ PUNE EXP
22829,BHUJ SHM EXP
59077,BHUSAVAL PASS
59013,BHUSAVAL PASS
59075,BHUSAVAL PASS
53036,BHW AZ PASS
53434,BHW AZ PASS
53064,BHW BWN PASS
53076,BHW RPH PASS
53138,BHW RPH PASS
53411,BHW SBG PASS
77651,BIDR KLBG PASS
77655,BIDR KLBG DMU
17009,BIDR HYB EXP
11076,BIDR LTT EXP
16572,BIDR YPR EXP
12566,BIHAR S KRANTI
12565,BIHAR S KRANTI
22476,CBE HSR AC EXP
16312,KCVL SGNR EXP
18235,BILASPUR EX PAS
12852,BILASPUR EXPRESS
12442,BILASPUR RJDHNI
61632,BINA BPL PASS
51885,BINA DMO PASS
51607,BINA GUNA PASS
51609,BINA GUNA PASS
51883,BINA GWL PASS
51811,BINA JHS PASS
51612,BINA KOTA PASS
51601,BINA KMZ PASS
51603,BINA KTE PASS
59342,BINA NAD PASS
51684,BIR KNW PASS
51686,BIR KNW PASS
51688,BIR KNW PASS
55578,HRGR DBG PASS
55576,HRGR DBG PASS
59824,BIX GWL PASS
59826,BIX GWL PASS
21126,BIX RTM EXP
68076,BJE ADRA MEMU
68079,BJE CRP MEMU
68073,BJE VAA MEMU
51030,BJP BB FAST PAS
57133,BJP RC PASS
57686,BJP SUR PASS
06920,BJP UBL PASS SPL
52464,BJPL PTK PASS N G
52466,BJPL PTK PASS N G
52468,BJPL PTK PASS N G
52470,BJPL PTK PASS N G
15231,BJU GONDIA EXP
11123,BJU GWL MAIL
55549,BJU HJP PASS
28181,BJU KIR LINK EXP
15203,BJU LJN EXP
71908,BKI IDH DMU
71904,BKI IDH DMU
54461,BKI BE PASS
54463,BKI RKSH PASS
22473,BKN BDTS SF EXP
22475,HSR CBE AC S F
74831,BKN CUR DMU
12489,BKN DDR SF EXP
12458,BKN DEE S F EXP
12456,BKN DEE SF EXP
25631,BKN GHY EXPRESS
74833,BKN HSR DMU
22308,BKN HWH SUPFAST
22472,BKN INTERCITY
22480,INTERCITY EXP
16311,SGNR KCVL EXP
12495,BKN KOAA SUP EX
17624,SGNR NED EXP
14709,BKN PURI EXP
54790,BKN RE PASS
17038,HSR SC EXPRESS
16588,BKN YPR EXPRESS
63595,BKSC ASN MEMU
63591,BKSC ASN MEMU
58014,BKSC HWH  PAS
59024,BL MMCT PASS
59046,BL BDTS PASS
12911,BL HARIDWAR EXP
19055,BL JODHPUR EXP
22909,BL  PURI S F EXP
19052,BL SHRAMIK EXP
69151,BL ST MEMU
69154,BL UBR MEMU
59049,BL VG PASS
22387,BLACKDIAMOND EXP
22388,BLACKDIAMOND EXP
74842,BLDI JU DMU
12893,BLGR  EXPRESS
13064,BLGT HWH EXPRESS
13162,TEBHAGA  EXP
55422,BLGT MLDT PASS
15463,BLGT NJP INTERCITY
54324,SCC BUW PASS
54335,BLM CNB PASS
54332,BLM LKO PASS
54329,BLM SPN PASS
30111,BLN BP LOCAL
58029,BLS BHC PASS
78013,BLS BPO DEMU
78017,BLS BPO DEMU
68022,BLS KGP MEMU
37511,BLY BDC LOCAL
15631,BME GHY EXPRESS
24888,BME RKSH LINK
74840,BME JU DMU
74844,BME JU DMU
54881,BME MBF PASS
14806,BME YPR AC EXP
77604,BMO FM LOCAL
57131,BMO HYB PASS
77612,BMO SC DEMU
78032,BMPR TATA DEMU
76507,BNC BWT DEMU
76505,BNC KQZ DEMU
51806,MKP JHS PASS
54160,ALD JHS PASS
51807,JHS BNDA PASS
30342,BNJ MJT LOCAL
33366,BNJ BT LOCAL
33362,BNJ BT LOCAL
33364,BNJ BT LOCAL
34062,BNJ CG LOCAL
30344,BNJ MJT LOCAL
30346,BNJ MJT LOCAL
33712,BNJ RHA LOCAL
33714,BNJ RHA LOCAL
33716,BNJ RHA LOCAL
33718,BNJ RHA LOCAL
33720,BNJ RHA LOCAL
33722,BNJ RHA LOCAL
33738,BNJ RHA LOCAL
33728,BNJ SDAH LOCAL
33730,BNJ RHA LOCAL
33732,BNJ RHA LOCAL
33734,BNJ RHA LOCAL
33736,BNJ RHA LOCAL
33802,BNJ SDAH LADIES SPL
33724,BNJ RHA LOCAL
33726,BNJ SDAH LOCAL
33812,BNJ SDAH LOCAL
33814,BNJ SDAH LOCAL
33816,BNJ SDAH LOCAL
33818,BNJ SDAH LOCAL
33820,BNJ SDAH LOCAL
33822,BNJ SDAH LOCAL
33824,BNJ SDAH LOCAL
33826,BNJ SDAH LOCAL
33828,BNJ SDAH LOCAL
33830,BNJ SDAH LOCAL
33832,BNJ SDAH LOCAL
33834,BNJ SDAH LOCAL
33836,BNJ SDAH LOCAL
33838,BNJ SDAH LOCAL
33840,BNJ SDAH LOCAL
33842,BNJ SDAH LOCAL
33844,BNJ SDAH LOCAL
33846,BNJ SDAH LOCAL
33848,BNJ SDAH LOCAL
33850,BNJ SDAH LOCAL
33852,BNJ SDAH LOCAL
33854,BNJ SDAH LOCAL
33856,BNJ SDAH LOCAL
33858,BNJ SDAH LOCAL
33752,BNJ STB LOCAL
55553,SHC SPJ PASS
55533,SHC SPJ PASS
59213,BNVD PBR PASS
59215,BNVD PBR PASS
54792,BNW MTJ PASS
54787,BNW RE PASS
54016,BNW ROK PASS
54018,BNW ROK PASS
54014,BNW ROK PASS
31261,BNXR  BP LOCAL
55082,GKP NKE PASS
55080,GKP NKE PASS
05062,BNY GKP SPL
57129,BOLARUM PASSR
30116,BP BBDB LOCAL
33232,BP DDJ LOCAL
30112,BP MJT LOCAL
31214,BP SDAH FAST
31212,BP SDAH LOCAL
31216,BP SDAH LOCAL
31218,BP SDAH LOCAL
31220,BP SDAH LOCAL
31222,BP SDAH LOCAL
31224,BP SDAH LOCAL
31226,BP SDAH LOCAL
31228,BP SDAH LOCAL
31230,BP SDAH LOCAL
31232,BP SDAH LOCAL
31234,BP SDAH LOCAL
31236,BP SDAH LOCAL
31238,BP SDAH LOCAL
31240,BP SDAH LOCAL
63106,BPC SDAH MEMU
61631,BPL BINA PASS
13026,BPL HOWRAH EXP
12198,BPL INTERCITY
19712,BPL JAIPUR EXP
12183,BPL PBH SUP EXP
59320,BPL UJJAIN PASS
78015,BPO BGY DEMU
78019,BPO BGY DEMU
78012,VZR BLS DEMU
78016,BPO BLS DEMU
78020,BPO ROP DEMU
18008,BPO  SHM  EXP
57124,BPQ BDCR PASS
78819,BPQ G DEMU
58801,BPQ GONDIA PASS
51196,BPQ WR PASS
68081,BQA ADRA MEMU
68087,VSU DHN MEMU
78024,BQA MTIP DEMU
78028,BQA MTIP DEMU
68096,BQA MYPR MEMU
78026,BQA SRBZ DEMU
19035,BRC ADI INTERCITY EXP
69101,BRC ADI MEMU
69115,BRC ADI MEMU
69113,BRC ADI MEMU
69107,BRC ADI MEMU
22930,BRC  BHILAD EXP
79455,BRC CTD DEMU
59117,PRTN CTD PASS
59121,PRTN ARPR PASS
59119,BRC CTD PASS
69117,BRC DHD MEMU
69119,BRC DHD MEMU
69121,BRC GDA MEMU
59831,BRC KOTA PASS
59103,BRC KTNA PASS
59101,BRC KTNA PASS
69112,BRC ST MEMU
69110,BRC ST MEMU
12639,BRINDAVAN EXP
12640,BRINDAVAN EXP
53357,BRKA DOS PASS
58024,BRKA TATA PASS
37112,BRMH HWH LOCAL
37114,BRMH HWH LOCAL
37116,BRMH HWH LOCAL
37118,BRMH HWH LOCAL
37120,BRMH HWH LOCAL
37122,BRMH HWH LOCAL
74614,BRML BAHL DEMU
74626,BRML BAHL DMU
74628,BRML BAHL DMU
74630,BRML BAHL DMU
74616,BRML BDGM DEMU
74622,BRML BDGM DMU
74624,BRML BDGM DMU
58151,BRMP BXF PASS
51348,BRMT DD PASS
51452,BRMT PUNE PAS
34332,BRP LKPR LOCAL
34601,BRP SDAH LADIES SPL
34611,BRP SDAH LOCAL
34613,BRP SDAH LOCAL
34615,BRP SDAH LOCAL
34617,BRP SDAH LOCAL
34619,BRP SDAH LOCAL
34621,BRP SDAH LOCAL
34623,BRP SDAH LOCAL
34625,BRP SDAH LOCAL
34627,BRP SDAH LOCAL
34629,BRP SDAH LOCAL
34631,BRP SDAH LOCAL
34633,BRP SDAH LOCAL
34635,BRP SDAH LOCAL
34637,BRP SDAH LOCAL
34639,BRP SDAH LOCAL
34641,BRP SDAH LOCAL
34643,BRP SDAH LOCAL
34645,BRP SDAH LOCAL
34647,BRP SDAH LOCAL
34311,BRP SPR LOCAL
34313,BRP SPR LOCAL
36012,BRPA HWH LOCAL
32412,BRPA SDAH LOCAL
32414,BRPA SDAH LOCAL
53351,BRWD CAR PASS
53611,BRWD DOS PASS
53349,BRWD DOS PASS
53348,BRWD GMO PASS
19408,BSB ADI EXP
22407,BSB ANVT G RATH
14235,BSB BE EXPRESS
14265,BSB DDN EXP
22408,BSB GARIB RATH
14213,BSB GD INTERCITY
55120,BCY GKP PASS
13346,BSB INTERCITY EXP
21108,BSB KURJ LINK EX
14219,BSB LKO EXP
14203,BSB LKO INTRCITY
54333,BSB LKO PASS
54255,BSB LKO PASS
12166,MUV LTT SUP EXP
12168,MUV LTT SUP EXP
54268,BSB DDU PASS
54270,BSB MGS PASS
16230,BSB MYS EXP
19570,VRL MMCT EXP
54291,BSB PBH PASS
14260,EKATMATA EXPRESS
18612,MUV RNC EXPRESS
18312,BSB SBP EXPRESS
13134,BSB SDAH EXPRESS
54263,BSB SLN PASS
54265,BSB SLN PASS
19058,BSB UDN EXP
51154,BSL CSTM PASS
51182,BSL DVL PASS
51157,BSL ET PASS
51187,BSL KTE PASS
51285,BSL NGP PASS
22111,BSL NGP SUP EXP
51183,BSL NRKR PASS
11025,BSL PUNE EXP
59076,BSL ST BCT PASS
51197,BSL WR PASS
18236,BSP BPL PAS EXP
58219,BSP CHRM PASS
22815,BSP ERS S F EXP
68734,BSP GAD MEMU
68732,BSP GAD MEMU
58210,BSP GAD PASS
58212,BSP GAD PASS
22940,BSP HAPA EXPRESS
12856,BSP INTERCITY
58214,BSP TIG PASS
08282,BSP R SPL
68747,BSP KTE MEMU
12851,BSP MAS EXP
12441,BSP NDLS RAJ EX
22843,BSP PNBE EXP
68740,BSP SDL MEMU
12849,BSP PUNE SUP EX
68719,BSP R MEMU
68727,BSP R MEMU
58201,BSP R PASS
68738,BSP RIG MEMU
68736,BSP RIG MEMU
58114,BSP TATA PASS
22619,BSP TEN EXPRESS
17481,BSP TPTY EXPRESS
90680,BYR ADH LOCAL
92022,BVI CCG FAST
90890,VIRAR CCG FAST
92028,VIRAR DDR FAST
92006,VR BCT FAST
90324,BSR ADH LOCAL
90722,BVI CCG S FAST
90828,BVI DDR FAST
90972,BSR ADH LOCAL
91148,BSR BVI LOCAL
91158,BSR BVI LOCAL
90770,BSR CCG LOCAL
90804,BSR BVI LOCAL
90182,BVI CCG LADIES SPL
90260,BVI CCG LOCAL
90292,VIRAR BVI LOCAL
91036,BVI CCG LOCAL
91094,VR CCG SEMI FAST
90392,VR ADH FAST
90102,VIRAR CCG SEMI FAST
90150,BVI CCG SEMI FAST
90568,BVI CCG LOCAL
69168,BSR PNVL MEMU
69166,BSR PNVL MEMU
30312,BT BLN LOCAL
33361,BT BNJ LOCAL
33363,BT BNJ LOCAL
33367,BT BNJ LOCAL
33365,BT BNJ LOCAL
33262,BT DDJ LOCAL
33357,BT DTK LOCAL
33351,BT HB LOCAL
33311,BT HNB LOCAL
33313,BT HNB LOCAL
33315,BT HNB LOCAL
33317,BT HNB LOCAL
33319,BT HNB LOCAL
33323,BT HNB LOCAL
33321,BT HNB LOCAL
33402,BT SDAH LADIES SPL
33432,BT SDAH LOCAL
33434,BT SDAH LOCAL
33436,BT SDAH LOCAL
33438,BT SDAH LOCAL
33440,BT SDAH LOCAL
78810,KGE G DEMU
78822,KGE G DEMU
78808,WRI G DEMU
59227,SUNR BVC PASS
59232,BTD SUNR PASS
71902,BTE IDH DMU
71906,BTE IDH DMU
55342,BTE KSJ PASS
54766,BTI DUI PASS
74985,BTI FKA DMU
74987,BTI FKA DMU
54559,BTI FKA PASS
54561,BTI FZR PASS
54563,BTI FZR PASS
19225,BTI JAT EXP
14501,BTI JAT EXP
54701,BTI LGH PASS
12048,FZR NDLS SHTBDI
54781,BTI RE PASS
54755,BTI SGNR PASS
54753,BTI SGNR PASS
59711,BTI SOG PASS
54552,BTI UMB PASS
54556,BTI UMB PASS
55101,BTT BHJ PASS
55103,BTT BHJ PASS
55010,BTT CPR PASS
55123,BTT BCY PASS
55118,BTT SV PASS
74028,KPKI DLI DEMU
22812,BUBNESWR RJDHNI
22824,BUBNESWR RJDHNI
95202,BUD CSTM FAST
95204,BUD CSTM FAST
95206,BUD CSTM FAST
95208,BUD CSTM FAST
95210,BUD CSTM FAST
95212,BUD CSTM FAST
95216,BUD CSTM FAST
95218,BUD CSTM FAST
95220,BUD CSTM FAST
95222,BUD CSTM FAST
95224,BUD CSTM FAST
95226,BUD CSTM FAST
95228,BUD CSTM FAST
96204,BUD CSTM LOCAL
96206,BUD CSTM LOCAL
96208,BUD TNA LOCAL
96210,BUD CSTM LOCAL
96212,BUD CSTM LOCAL
96214,BUD CSTM LOCAL
96216,BUD CSTM LOCAL
96218,BUD CSTM LOCAL
96220,BUD CSTM LOCAL
96222,BUD CSTM LOCAL
96224,BUD CSTM LOCAL
96228,BUD CSTM LOCAL
95214,BUD CLA FAST
96202,BUD CSTM LOCAL
96230,BUD TNA LOCAL
96226,BUD CSTM LOCAL
14223,BUDH PURNIMA EXP
14224,BUDHPURNIMA EXP
55133,BUI BCY PASS
13106,BUI SDAH EXP
55137,BUI SHG PASS
55139,BUI SHG PASS
11107,BUNDELKHAND EXP
11108,BUNDELKHAND EXP
54323,BUW SCC PASS
55037,BUW SPC PASS
12941,BVC ASANSOL EXP
19204,BVC GNC  EXPRESS
12972,BVC BDTS EXPRES
59228,BVC SUNR PASS
59272,BVC DEE LINK EX
17203,BVC KAKINADA EX
19260,BVC KCVL EXP
59225,BVC MHV PASS
59207,BVC OKHA PASS
59268,BVC PIT PASS
59202,BVC PIT PASS
59296,BVC PIT PASS
59270,BVC PIT PASS
59230,BVC ST LINK EXP
59204,BVC SUNR PASS
59234,BVC SUNR PASS
64071,BVH SSB EMU
91178,BVI ADH LOCAL
91092,BVI ADH LOCAL
90139,CCG VR FAST
90019,BVI BSR LOCAL
90049,MX BVI LOCAL
90071,BVI BSR LOCAL
90671,BVI BSR LOCAL
90781,CCG BVI LOCAL
90859,BVI BSR LOCAL
91035,BVI VR LOCAL
90185,CCG BVI LOCAL
90145,BVI BYR LOCAL
90219,CCG BVI LOCAL
90905,CCG BVI FAST
91137,CCG BVI LOCAL
90450,BVI CCG FAST
90504,BVI CCG FAST
90764,BVI CCG FAST
90802,BVI CCG LOCAL
90812,BVI CCG FAST
90836,BVI CCG FAST
90848,BVI CCG LOCAL
90852,VIRAR CCG FAST
90858,BVI CCG LOCAL
90872,BVI CCG LOCAL
90886,VIRAR BVI LOCAL
90898,BVI CCG FAST
90908,VIRAR CCG FAST
90916,VIRAR BA LOCAL
90920,ADH CCG LOCAL
90940,BVI CCG FAST
91044,BVI CCG FAST
90184,BSR CCG SEMI FAST
91162,BVI CCG LOCAL
91166,BVI CCG LOCAL
91170,BVI CCG LOCAL
91174,BVI CCG LOCAL
90004,BVI CCG LOCAL
90008,BVI CCG LOCAL
90014,BVI CCG LOCAL
90016,BVI CCG LOCAL
90020,BVI CCG LOCAL
90028,BVI CCG LOCAL
90034,ADH CCG LOCAL
90042,VIRAR  CCG LOCAL
90046,BYR CCG LOCAL
90052,BYR CCG LOCAL
90058,BYR CCG LOCAL
90060,BVI CCG LOCAL
90070,VIRAR CCG  FAST
90078,BVI CCG LOCAL
90082,BVI CCG LOCAL
90086,BVI CCG LOCAL
90090,BVI CCG LOCAL
90094,ADH CCG LOCAL
90100,BVI CCG LOCAL
90110,ADH CCG LOCAL
90114,ADH CCG LOCAL
90120,BVI CCG LOCAL
90124,VIRAR CCG SEMI FAST
90126,BVI CCG LOCAL
90130,VIRAR DDR FAST
90140,BA CCG LOCAL
90144,NSP CCG LOCAL
90152,BSR DDR FAST
90158,VR CCG LOCAL
90174,BVI CCG LOCAL
90188,ADH CCG LOCAL
90218,GMN CCG S FAST
90228,BVI CCG LOCAL
90240,VIRAR BA LOCAL
90248,VIRAR BVI LOCAL
90258,BYR CCG FAST
90268,ADH CCG LOCAL
90280,BVI CCG LOCAL
90282,BVI CCG LOCAL
90308,BVI CCG LOCAL
90318,BVI CCG LOCAL
90332,BVI CCG LOCAL
90350,BVI CCG LOCAL
90368,BVI CCG LOCAL
90382,BVI CCG LOCAL
90396,BA CCG LOCAL
90414,BVI CCG LOCAL
90422,BVI CCG LOCAL
90428,BVI CCG LOCAL
90432,BVI CCG LOCAL
90440,BVI CCG LOCAL
90448,BVI CCG LOCAL
90452,BVI CCG LOCAL
90456,VIRAR CCG S FAST
90466,BVI CCG LOCAL
90472,BVI CCG LOCAL
90478,BVI CCG LOCAL
90484,BVI CCG LOCAL
90488,BVI CCG LOCAL
90492,BVI CCG LOCAL
90498,BVI CCG LOCAL
90502,BVI CCG LOCAL
90512,BVI CCG LOCAL
90518,BVI CCG LOCAL
90526,BVI CCG LOCAL
90532,BVI CCG LOCAL
90538,BVI CCG LOCAL
90546,BVI CCG LOCAL
90554,BVI CCG LOCAL
90558,VR ADH LOCAL
90560,BVI CCG LOCAL
90566,BVI CCG SEMI FAST
90572,VIRAR CCG SEMI FAST
90578,VR ADH LOCAL
90582,BVI CCG LOCAL
90586,BVI CCG LOCAL
90590,VIRAR CCG S FAST
90596,VIRAR CCG SEMI FAST
90600,VIRAR ADH FAST
90602,VR BVI LOCAL
90612,BVI CCG LOCAL
90616,VIRAR CCG FAST
90626,BVI CCG SEMI FAST
90630,BVI CCG LOCAL
90632,VIRAR CCG SEMI FAST
90644,BVI CCG SEMI FAST
90648,BVI CCG LOCAL
90654,BYR ADH FAST
90658,BVI CCG LOCAL
90664,BVI CCG LOCAL
90674,BVI CCG LOCAL
90682,BVI CCG LOCAL
90686,BVI CCG LOCAL
90690,BA CCG LOCAL
90700,BVI CCG LOCAL
90704,BVI CCG LOCAL
90708,BVI CCG LOCAL
90718,VIRAR CCG SEMI FAST
90724,BSR ADH LOCAL
90728,BVI CCG LOCAL
90734,MDD CCG FAST
90738,NSP BA LOCAL
90750,BVI CCG LOCAL
90752,BVI CCG LOCAL
90758,MDD CCG FAST
90768,BVI CCG LOCAL
90776,BVI CCG LOCAL
90786,BYR CCG FAST
90792,BVI CCG LOCAL
90800,BVI CCG LOCAL
90816,BVI CCG LOCAL
90830,BSR BVI LOCAL
90842,BVI CCG LOCAL
90856,ADH CCG LOCAL
90866,BA CCG LOCAL
90870,MDD CCG FAST
90882,VIRAR  CCG LOCAL
90894,BA CCG LOCAL
90902,ADH CCG LOCAL
90910,BA CCG LOCAL
90922,BVI CCG FAST
90926,VIRAR BVI LOCAL
90932,BVI CCG LOCAL
90938,BVI CCG LOCAL
90942,BVI CCG LOCAL
90946,BVI CCG LOCAL
90958,BVI CCG LOCAL
90962,BVI CCG LOCAL
90964,BVI CCG LOCAL
90970,BVI CCG LOCAL
90976,BVI CCG LOCAL
90980,VIRAR DDR FAST
90984,VIRAR BVI LOCAL
90994,VR ADH FAST
91006,ADH CCG LOCAL
91010,BVI CCG LOCAL
91024,BVI CCG SEMI FAST
91034,VIRAR BVI LOCAL
91040,VIRAR CCG SEMI FAST
91042,VIRAR CCG SEMI FAST
91050,BVI CCG LOCAL
91052,BVI CCG LOCAL
91060,BVI CCG LOCAL
91064,BVI CCG LOCAL
91068,BVI CCG LOCAL
91078,VIRAR BVI LOCAL
91096,BVI CCG LOCAL
91100,BVI CCG LOCAL
91108,BVI CCG LOCAL
91110,VIRAR CCG LOCAL
91112,VIRAR CCG S FAST
91118,VIRAR CCG S FAST
91122,VR BVI LOCAL
91126,VR CCG FAST
91130,BVI CCG LOCAL
91138,VIRAR CCG SEMI FAST
91144,BVI CCG LOCAL
91146,BVI CCG LOCAL
91152,VR CCG SEMI FAST
90404,VR CCG FAST
90720,BVI CCG LOCAL
90026,NSP BVI LOCAL
90106,BVI CCG LOCAL
90118,BVI CCG SEMI FAST
90134,ADH CCG LOCAL
90148,VIRAR CCG SEMI FAST
90162,BVI CCG SEMI FAST
90166,VIRAR CCG SEMI FAST
90178,BVI CCG SEMI FAST
90200,BYR CCG FAST
